Date, Time, Capacity
2022-08-13, 4, 57
2022-08-13, 5, 54
2022-08-13, 6, 54
2022-08-13, 7, 53
2022-08-13, 8, 55
2022-08-13, 9, 59
2022-08-13, 10, 62
2022-08-13, 11, 65
2022-08-13, 12, 66
2022-08-13, 13, 68
2022-08-13, 14, 66
2022-08-13, 15, 66
2022-08-13, 16, 65
2022-08-13, 17, 63
2022-08-13, 18, 60
2022-08-13, 19, 59
2022-08-13, 20, 57
2022-08-13, 21, 56
2022-08-13, 22, 55
2022-08-13, 23, 55
2022-08-14, 0, 54
2022-08-14, 1, 54
2022-08-14, 2, 54
2022-08-14, 3, 53
2022-08-14, 4, 53
2022-08-14, 5, 53
2022-08-14, 6, 53
2022-08-14, 7, 54
2022-08-14, 8, 56
2022-08-14, 9, 58
2022-08-14, 10, 60
2022-08-14, 11, 62
2022-08-14, 12, 63
2022-08-14, 13, 66
2022-08-14, 14, 69
2022-08-14, 15, 67
2022-08-14, 16, 65
2022-08-14, 17, 66
2022-08-14, 18, 67
2022-08-14, 19, 65
2022-08-14, 20, 62
2022-08-14, 21, 60
2022-08-14, 22, 57
2022-08-14, 23, 57
2022-08-15, 0, 57
2022-08-15, 1, 57
2022-08-15, 2, 57
2022-08-15, 3, 57
2022-08-15, 4, 57
2022-08-15, 5, 57
2022-08-15, 6, 57
2022-08-15, 7, 58
2022-08-15, 8, 59
2022-08-15, 9, 62
2022-08-15, 10, 65
2022-08-15, 11, 65
2022-08-15, 12, 64
2022-08-15, 13, 64
2022-08-15, 14, 64
2022-08-15, 15, 64
2022-08-15, 16, 64
2022-08-15, 17, 64
2022-08-15, 18, 64
2022-08-15, 19, 65
2022-08-15, 20, 64
2022-08-15, 21, 63
2022-08-15, 22, 62
2022-08-15, 23, 62
2022-08-16, 0, 62
2022-08-16, 1, 62
2022-08-16, 2, 61
2022-08-16, 3, 60
2022-08-16, 4, 60
2022-08-16, 5, 60
2022-08-16, 6, 60
2022-08-16, 7, 60
2022-08-16, 8, 62
2022-08-16, 9, 65
2022-08-16, 10, 69
2022-08-16, 11, 70
2022-08-16, 12, 69
2022-08-16, 13, 70
2022-08-16, 14, 70
2022-08-16, 15, 70
2022-08-16, 16, 70
2022-08-16, 17, 68
2022-08-16, 18, 67
2022-08-16, 19, 66
2022-08-16, 20, 62
2022-08-16, 21, 60
2022-08-16, 22, 57
2022-08-16, 23, 56
2022-08-17, 0, 57
2022-08-17, 1, 57
2022-08-17, 2, 57
2022-08-17, 3, 56
2022-08-17, 4, 56
2022-08-17, 5, 56
2022-08-17, 6, 56
2022-08-17, 7, 58
2022-08-17, 8, 61
2022-08-17, 9, 64
2022-08-17, 10, 66
2022-08-17, 11, 68
2022-08-17, 12, 69
2022-08-17, 13, 69
2022-08-17, 14, 71
2022-08-17, 15, 71
2022-08-17, 16, 69
2022-08-17, 17, 69
2022-08-17, 18, 69
2022-08-17, 19, 68
2022-08-17, 20, 66
2022-08-17, 21, 65
2022-08-17, 22, 64
2022-08-17, 23, 64
2022-08-18, 0, 63
2022-08-18, 1, 62
2022-08-18, 2, 62
2022-08-18, 3, 62
2022-08-18, 4, 62
2022-08-18, 5, 62
2022-08-18, 6, 61
2022-08-18, 7, 62
2022-08-18, 8, 63
2022-08-18, 9, 66
2022-08-18, 10, 68
2022-08-18, 11, 69
2022-08-18, 12, 73
2022-08-18, 13, 75
2022-08-18, 14, 75
2022-08-18, 15, 77
2022-08-18, 16, 78
2022-08-18, 17, 78
2022-08-18, 18, 75
2022-08-18, 19, 76
2022-08-18, 20, 73
2022-08-18, 21, 68
2022-08-18, 22, 63
2022-08-18, 23, 62
2022-08-19, 0, 62
2022-08-19, 1, 63
2022-08-19, 2, 62
2022-08-19, 3, 62
2022-08-19, 4, 62
2022-08-19, 5, 60
2022-08-19, 6, 60
2022-08-19, 7, 60
2022-08-19, 8, 62
2022-08-19, 9, 64
2022-08-19, 10, 67
2022-08-19, 11, 70
2022-08-19, 12, 72
2022-08-19, 13, 71
2022-08-19, 14, 74
2022-08-19, 15, 77
2022-08-19, 16, 77
2022-08-19, 17, 74
2022-08-19, 18, 71
2022-08-19, 19, 67
2022-08-19, 20, 64
2022-08-19, 21, 63
2022-08-19, 22, 62
2022-08-19, 23, 61
2022-08-20, 0, 62
2022-08-20, 1, 60
2022-08-20, 2, 61
2022-08-20, 3, 60
2022-08-20, 4, 60
2022-08-20, 5, 59
2022-08-20, 6, 59
2022-08-20, 7, 60
2022-08-20, 8, 63
2022-08-20, 9, 66
2022-08-20, 10, 67
2022-08-20, 11, 69
2022-08-20, 12, 71
2022-08-20, 13, 74
2022-08-20, 14, 71
2022-08-20, 15, 66
2022-08-20, 16, 66
2022-08-20, 17, 66
2022-08-20, 18, 64
2022-08-20, 19, 64
2022-08-20, 20, 63
2022-08-20, 21, 63
2022-08-20, 22, 63
2022-08-20, 23, 65
2022-08-21, 0, 64
2022-08-21, 1, 63
2022-08-21, 2, 63
2022-08-21, 3, 63
2022-08-21, 4, 63
2022-08-21, 5, 63
2022-08-21, 6, 63
2022-08-21, 7, 63
2022-08-21, 8, 63
2022-08-21, 9, 63
2022-08-21, 10, 65
2022-08-21, 11, 69
2022-08-21, 12, 72
2022-08-21, 13, 75
2022-08-21, 14, 76
2022-08-21, 15, 76
2022-08-21, 16, 74
2022-08-21, 17, 70
2022-08-21, 18, 73
2022-08-21, 19, 70
2022-08-21, 20, 67
2022-08-21, 21, 64
2022-08-21, 22, 59
2022-08-21, 23, 57
2022-08-22, 0, 59
2022-08-22, 1, 59
2022-08-22, 2, 57
2022-08-22, 3, 54
2022-08-22, 4, 50
2022-08-22, 5, 48
2022-08-22, 6, 48
2022-08-22, 7, 50
2022-08-22, 8, 57
2022-08-22, 9, 65
2022-08-22, 10, 67
2022-08-22, 11, 69
2022-08-22, 12, 73
2022-08-22, 13, 76
2022-08-22, 14, 78
2022-08-22, 15, 78
2022-08-22, 16, 78
2022-08-22, 17, 78
2022-08-22, 18, 78
2022-08-22, 19, 71
2022-08-22, 20, 65
2022-08-22, 21, 62
2022-08-22, 22, 58
2022-08-22, 23, 55
2022-08-23, 0, 54
2022-08-23, 1, 52
2022-08-23, 2, 51
2022-08-23, 3, 50
2022-08-23, 4, 48
2022-08-23, 5, 46
2022-08-23, 6, 47
2022-08-23, 7, 48
2022-08-23, 8, 53
2022-08-23, 9, 62
2022-08-23, 10, 68
2022-08-23, 11, 70
2022-08-23, 12, 70
2022-08-23, 13, 74
2022-08-23, 14, 79
2022-08-23, 15, 82
2022-08-23, 16, 81
2022-08-23, 17, 78
2022-08-23, 18, 77
2022-08-23, 19, 72
2022-08-23, 20, 68
2022-08-23, 21, 57
2022-08-23, 22, 55
2022-08-23, 23, 54
2022-08-24, 0, 57
2022-08-24, 1, 57
2022-08-24, 2, 57
2022-08-24, 3, 52
2022-08-24, 4, 50
2022-08-24, 5, 52
2022-08-24, 6, 53
2022-08-24, 7, 56
2022-08-24, 8, 60
2022-08-24, 9, 62
2022-08-24, 10, 65
2022-08-24, 11, 68
2022-08-24, 12, 71
2022-08-24, 13, 72
2022-08-24, 14, 75
2022-08-24, 15, 75
2022-08-24, 16, 75
2022-08-24, 17, 74
2022-08-24, 18, 71
2022-08-24, 19, 68
2022-08-24, 20, 64
2022-08-24, 21, 59
2022-08-24, 22, 55
2022-08-24, 23, 55
2022-08-25, 0, 55
2022-08-25, 1, 55
2022-08-25, 2, 51
2022-08-25, 3, 50
2022-08-25, 4, 49
2022-08-25, 5, 51
2022-08-25, 6, 49
2022-08-25, 7, 54
2022-08-25, 8, 58
2022-08-25, 9, 64
2022-08-25, 10, 67
2022-08-25, 11, 70
2022-08-25, 12, 73
2022-08-25, 13, 75
2022-08-25, 14, 79
2022-08-25, 15, 81
2022-08-25, 16, 84
2022-08-25, 17, 82
2022-08-25, 18, 80
2022-08-25, 19, 74
2022-08-25, 20, 68
2022-08-25, 21, 64
2022-08-25, 22, 62
2022-08-25, 23, 62
2022-08-26, 0, 63
2022-08-26, 1, 62
2022-08-26, 2, 60
2022-08-26, 3, 58
2022-08-26, 4, 55
2022-08-26, 5, 54
2022-08-26, 6, 51
2022-08-26, 7, 50
2022-08-26, 8, 56
2022-08-26, 9, 65
2022-08-26, 10, 67
2022-08-26, 11, 72
2022-08-26, 12, 74
2022-08-26, 13, 76
2022-08-26, 14, 78
2022-08-26, 15, 79
2022-08-26, 16, 81
2022-08-26, 17, 81
2022-08-26, 18, 80
2022-08-26, 19, 69
2022-08-26, 20, 61
2022-08-26, 21, 57
2022-08-26, 22, 55
2022-08-26, 23, 53
2022-08-27, 0, 50
2022-08-27, 1, 50
2022-08-27, 2, 50
2022-08-27, 3, 48
2022-08-27, 4, 46
2022-08-27, 5, 46
2022-08-27, 6, 50
2022-08-27, 7, 55
2022-08-27, 8, 59
2022-08-27, 9, 62
2022-08-27, 10, 69
2022-08-27, 11, 69
2022-08-27, 12, 73
2022-08-27, 13, 77
2022-08-27, 14, 74
2022-08-27, 15, 73
2022-08-27, 16, 76
2022-08-27, 17, 76
2022-08-27, 18, 74
2022-08-27, 19, 71
2022-08-27, 20, 69
2022-08-27, 21, 67
2022-08-27, 22, 66
2022-08-27, 23, 64
2022-08-28, 0, 63
2022-08-28, 1, 62
2022-08-28, 2, 66
2022-08-28, 3, 63
2022-08-28, 4, 62
2022-08-28, 5, 63
2022-08-28, 6, 63
2022-08-28, 7, 63
2022-08-28, 8, 65
2022-08-28, 9, 69
2022-08-28, 10, 68
2022-08-28, 11, 69
2022-08-28, 12, 68
2022-08-28, 13, 68
2022-08-28, 14, 69
2022-08-28, 15, 70
2022-08-28, 16, 71
2022-08-28, 17, 68
2022-08-28, 18, 67
2022-08-28, 19, 67
2022-08-28, 20, 66
2022-08-28, 21, 65
2022-08-28, 22, 66
2022-08-28, 23, 66
2022-08-29, 0, 68
2022-08-29, 1, 69
2022-08-29, 2, 68
2022-08-29, 3, 64
2022-08-29, 4, 62
2022-08-29, 5, 61
2022-08-29, 6, 60
2022-08-29, 7, 60
2022-08-29, 8, 63
2022-08-29, 9, 66
2022-08-29, 10, 69
2022-08-29, 11, 70
2022-08-29, 12, 71
2022-08-29, 13, 72
2022-08-29, 14, 73
2022-08-29, 15, 72
2022-08-29, 16, 71
2022-08-29, 17, 71
2022-08-29, 18, 69
2022-08-29, 19, 64
2022-08-29, 20, 57
2022-08-29, 21, 52
2022-08-29, 22, 58
2022-08-29, 23, 58
2022-08-30, 0, 58
2022-08-30, 1, 58
2022-08-30, 2, 58
2022-08-30, 3, 59
2022-08-30, 4, 56
2022-08-30, 5, 59
2022-08-30, 6, 60
2022-08-30, 7, 62
2022-08-30, 8, 64
2022-08-30, 9, 65
2022-08-30, 10, 68
2022-08-30, 11, 66
2022-08-30, 12, 65
2022-08-30, 13, 69
2022-08-30, 14, 70
2022-08-30, 15, 73
2022-08-30, 16, 71
2022-08-30, 17, 69
2022-08-30, 18, 67
2022-08-30, 19, 64
2022-08-30, 20, 62
2022-08-30, 21, 57
2022-08-30, 22, 57
2022-08-30, 23, 56
2022-08-31, 0, 56
2022-08-31, 1, 55
2022-08-31, 2, 53
2022-08-31, 3, 53
2022-08-31, 4, 53
2022-08-31, 5, 53
2022-08-31, 6, 53
2022-08-31, 7, 53
2022-08-31, 8, 57
2022-08-31, 9, 62
2022-08-31, 10, 65
2022-08-31, 11, 67
2022-08-31, 12, 69
2022-08-31, 13, 70
2022-08-31, 14, 75
2022-08-31, 15, 74
2022-08-31, 16, 69
2022-08-31, 17, 65
2022-08-31, 18, 62
2022-08-31, 19, 61
2022-08-31, 20, 59
2022-08-31, 21, 59
2022-08-31, 22, 60
2022-08-31, 23, 58
2022-09-01, 0, 57
2022-09-01, 1, 57
2022-09-01, 2, 57
2022-09-01, 3, 57
2022-09-01, 4, 56
2022-09-01, 5, 56
2022-09-01, 6, 56
2022-09-01, 7, 56
2022-09-01, 8, 57
2022-09-01, 9, 59
2022-09-01, 10, 61
2022-09-01, 11, 64
2022-09-01, 12, 66
2022-09-01, 13, 65
2022-09-01, 14, 68
2022-09-01, 15, 67
2022-09-01, 16, 65
2022-09-01, 17, 65
2022-09-01, 18, 65
2022-09-01, 19, 63
2022-09-01, 20, 62
2022-09-01, 21, 60
2022-09-01, 22, 58
2022-09-01, 23, 56
2022-09-02, 0, 54
2022-09-02, 1, 55
2022-09-02, 2, 54
2022-09-02, 3, 49
2022-09-02, 4, 47
2022-09-02, 5, 42
2022-09-02, 6, 43
2022-09-02, 7, 44
2022-09-02, 8, 45
2022-09-02, 9, 56
2022-09-02, 10, 60
2022-09-02, 11, 64
2022-09-02, 12, 67
2022-09-02, 13, 71
2022-09-02, 14, 72
2022-09-02, 15, 75
2022-09-02, 16, 75
2022-09-02, 17, 76
2022-09-02, 18, 73
2022-09-02, 19, 59
2022-09-02, 20, 53
2022-09-02, 21, 49
2022-09-02, 22, 48
2022-09-02, 23, 47
2022-09-03, 0, 45
2022-09-03, 1, 46
2022-09-03, 2, 45
2022-09-03, 3, 43
2022-09-03, 4, 42
2022-09-03, 5, 44
2022-09-03, 6, 42
2022-09-03, 7, 44
2022-09-03, 8, 45
2022-09-03, 9, 57
2022-09-03, 10, 64
2022-09-03, 11, 66
2022-09-03, 12, 67
2022-09-03, 13, 69
2022-09-03, 14, 70
2022-09-03, 15, 73
2022-09-03, 16, 72
2022-09-03, 17, 72
2022-09-03, 18, 70
2022-09-03, 19, 65
2022-09-03, 20, 58
2022-09-03, 21, 54
2022-09-03, 22, 54
2022-09-03, 23, 53
2022-09-04, 0, 53
2022-09-04, 1, 51
2022-09-04, 2, 51
2022-09-04, 3, 51
2022-09-04, 4, 50
2022-09-04, 5, 48
2022-09-04, 6, 47
2022-09-04, 7, 49
2022-09-04, 8, 51
2022-09-04, 9, 54
2022-09-04, 10, 66
2022-09-04, 11, 69
2022-09-04, 12, 80
2022-09-04, 13, 79
2022-09-04, 14, 79
2022-09-04, 15, 77
2022-09-04, 16, 75
2022-09-04, 17, 71
2022-09-04, 18, 70
2022-09-04, 19, 67
2022-09-04, 20, 64
2022-09-04, 21, 60
2022-09-04, 22, 55
2022-09-04, 23, 56
2022-09-05, 0, 56
2022-09-05, 1, 58
2022-09-05, 2, 57
2022-09-05, 3, 57
2022-09-05, 4, 57
2022-09-05, 5, 58
2022-09-05, 6, 59
2022-09-05, 7, 59
2022-09-05, 8, 60
2022-09-05, 9, 61
2022-09-05, 10, 62
2022-09-05, 11, 64
2022-09-05, 12, 66
2022-09-05, 13, 66
2022-09-05, 14, 66
2022-09-05, 15, 66
2022-09-05, 16, 66
2022-09-05, 17, 65
2022-09-05, 18, 64
2022-09-05, 19, 63
2022-09-05, 20, 62
2022-09-05, 21, 61
2022-09-05, 22, 61
2022-09-05, 23, 61
2022-09-06, 0, 61
2022-09-06, 1, 61
2022-09-06, 2, 61
2022-09-06, 3, 60
2022-09-06, 4, 60
2022-09-06, 5, 60
2022-09-06, 6, 61
2022-09-06, 7, 61
2022-09-06, 8, 63
2022-09-06, 9, 65
2022-09-06, 10, 65
2022-09-06, 11, 67
2022-09-06, 12, 69
2022-09-06, 13, 69
2022-09-06, 14, 69
2022-09-06, 15, 69
2022-09-06, 16, 68
2022-09-06, 17, 68
2022-09-06, 18, 67
2022-09-06, 19, 65
2022-09-06, 20, 65
2022-09-06, 21, 63
2022-09-06, 22, 62
2022-09-06, 23, 61
2022-09-07, 0, 61
2022-09-07, 1, 60
2022-09-07, 2, 60
2022-09-07, 3, 61
2022-09-07, 4, 60
2022-09-07, 5, 60
2022-09-07, 6, 60
2022-09-07, 7, 61
2022-09-07, 8, 61
2022-09-07, 9, 62
2022-09-07, 10, 63
2022-09-07, 11, 64
2022-09-07, 12, 65
2022-09-07, 13, 67
2022-09-07, 14, 65
2022-09-07, 15, 65
2022-09-07, 16, 65
2022-09-07, 17, 65
2022-09-07, 18, 64
2022-09-07, 19, 64
2022-09-07, 20, 63
2022-09-07, 21, 62
2022-09-07, 22, 60
2022-09-07, 23, 60
2022-09-08, 0, 58
2022-09-08, 1, 59
2022-09-08, 2, 59
2022-09-08, 3, 57
2022-09-08, 4, 56
2022-09-08, 5, 55
2022-09-08, 6, 54
2022-09-08, 7, 54
2022-09-08, 8, 54
2022-09-08, 9, 58
2022-09-08, 10, 62
2022-09-08, 11, 64
2022-09-08, 12, 68
2022-09-08, 13, 68
2022-09-08, 14, 71
2022-09-08, 15, 70
2022-09-08, 16, 68
2022-09-08, 17, 66
2022-09-08, 18, 65
2022-09-08, 19, 62
2022-09-08, 20, 60
2022-09-08, 21, 57
2022-09-08, 22, 56
2022-09-08, 23, 56
2022-09-09, 0, 56
2022-09-09, 1, 55
2022-09-09, 2, 53
2022-09-09, 3, 53
2022-09-09, 4, 55
2022-09-09, 5, 56
2022-09-09, 6, 57
2022-09-09, 7, 56
2022-09-09, 8, 56
2022-09-09, 9, 57
2022-09-09, 10, 60
2022-09-09, 11, 62
2022-09-09, 12, 65
2022-09-09, 13, 65
2022-09-09, 14, 66
2022-09-09, 15, 65
2022-09-09, 16, 66
2022-09-09, 17, 64
2022-09-09, 18, 61
2022-09-09, 19, 59
2022-09-09, 20, 58
2022-09-09, 21, 56
2022-09-09, 22, 56
2022-09-09, 23, 56
2022-09-10, 0, 53
2022-09-10, 1, 53
2022-09-10, 2, 52
2022-09-10, 3, 50
2022-09-10, 4, 51
2022-09-10, 5, 53
2022-09-10, 6, 54
2022-09-10, 7, 54
2022-09-10, 8, 55
2022-09-10, 9, 57
2022-09-10, 10, 59
2022-09-10, 11, 60
2022-09-10, 12, 62
2022-09-10, 13, 64
2022-09-10, 14, 64
2022-09-10, 15, 65
2022-09-10, 16, 64
2022-09-10, 17, 63
2022-09-10, 18, 62
2022-09-10, 19, 61
2022-09-10, 20, 60
2022-09-10, 21, 59
2022-09-10, 22, 58
2022-09-10, 23, 57
2022-09-11, 0, 56
2022-09-11, 1, 54
2022-09-11, 2, 52
2022-09-11, 3, 53
2022-09-11, 4, 52
2022-09-11, 5, 51
2022-09-11, 6, 51
2022-09-11, 7, 52
2022-09-11, 8, 54
2022-09-11, 9, 56
2022-09-11, 10, 58
2022-09-11, 11, 60
2022-09-11, 12, 62
2022-09-11, 13, 64
2022-09-11, 14, 66
2022-09-11, 15, 69
2022-09-11, 16, 66
2022-09-11, 17, 62
2022-09-11, 18, 57
2022-09-11, 19, 56
2022-09-11, 20, 52
2022-09-11, 21, 48
2022-09-11, 22, 46
2022-09-11, 23, 46
2022-09-12, 0, 48
2022-09-12, 1, 50
2022-09-12, 2, 50
2022-09-12, 3, 51
2022-09-12, 4, 52
2022-09-12, 5, 53
2022-09-12, 6, 54
2022-09-12, 7, 54
2022-09-12, 8, 54
2022-09-12, 9, 56
2022-09-12, 10, 60
2022-09-12, 11, 60
2022-09-12, 12, 61
2022-09-12, 13, 62
2022-09-12, 14, 65
2022-09-12, 15, 67
2022-09-12, 16, 66
2022-09-12, 17, 63
2022-09-12, 18, 60
2022-09-12, 19, 59
2022-09-12, 20, 57
2022-09-12, 21, 57
2022-09-12, 22, 56
2022-09-12, 23, 55
2022-09-13, 0, 55
2022-09-13, 1, 55
2022-09-13, 2, 54
2022-09-13, 3, 54
2022-09-13, 4, 54
2022-09-13, 5, 54
2022-09-13, 6, 54
2022-09-13, 7, 54
2022-09-13, 8, 56
2022-09-13, 9, 57
2022-09-13, 10, 59
2022-09-13, 11, 61
2022-09-13, 12, 62
2022-09-13, 13, 64
2022-09-13, 14, 65
2022-09-13, 15, 65
2022-09-13, 16, 69
2022-09-13, 17, 70
2022-09-13, 18, 63
2022-09-13, 19, 54
2022-09-13, 20, 49
2022-09-13, 21, 48
2022-09-13, 22, 47
2022-09-13, 23, 46
2022-09-14, 0, 45
2022-09-14, 1, 43
2022-09-14, 2, 43
2022-09-14, 3, 42
2022-09-14, 4, 47
2022-09-14, 5, 50
2022-09-14, 6, 51
2022-09-14, 7, 52
2022-09-14, 8, 53
2022-09-14, 9, 55
2022-09-14, 10, 57
2022-09-14, 11, 62
2022-09-14, 12, 65
2022-09-14, 13, 70
2022-09-14, 14, 69
2022-09-14, 15, 68
2022-09-14, 16, 67
2022-09-14, 17, 64
2022-09-14, 18, 64
2022-09-14, 19, 62
2022-09-14, 20, 59
2022-09-14, 21, 57
2022-09-14, 22, 57
2022-09-14, 23, 56
2022-09-15, 0, 54
2022-09-15, 1, 54
2022-09-15, 2, 51
2022-09-15, 3, 50
2022-09-15, 4, 51
2022-09-15, 5, 52
2022-09-15, 6, 52
2022-09-15, 7, 53
2022-09-15, 8, 55
2022-09-15, 9, 57
2022-09-15, 10, 61
2022-09-15, 11, 64
2022-09-15, 12, 67
2022-09-15, 13, 71
2022-09-15, 14, 70
2022-09-15, 15, 74
2022-09-15, 16, 73
2022-09-15, 17, 71
2022-09-15, 18, 67
2022-09-15, 19, 57
2022-09-15, 20, 51
2022-09-15, 21, 47
2022-09-15, 22, 46
2022-09-15, 23, 44
2022-09-16, 0, 43
2022-09-16, 1, 42
2022-09-16, 2, 41
2022-09-16, 3, 40
2022-09-16, 4, 39
2022-09-16, 5, 39
2022-09-16, 6, 39
2022-09-16, 7, 39
2022-09-16, 8, 41
2022-09-16, 9, 46
2022-09-16, 10, 57
2022-09-16, 11, 60
2022-09-16, 12, 65
2022-09-16, 13, 68
2022-09-16, 14, 70
2022-09-16, 15, 70
2022-09-16, 16, 72
2022-09-16, 17, 69
2022-09-16, 18, 63
2022-09-16, 19, 52
2022-09-16, 20, 47
2022-09-16, 21, 45
2022-09-16, 22, 44
2022-09-16, 23, 42
2022-09-17, 0, 41
2022-09-17, 1, 40
2022-09-17, 2, 39
2022-09-17, 3, 39
2022-09-17, 4, 38
2022-09-17, 5, 37
2022-09-17, 6, 37
2022-09-17, 7, 37
2022-09-17, 8, 41
2022-09-17, 9, 48
2022-09-17, 10, 58
2022-09-17, 11, 61
2022-09-17, 12, 63
2022-09-17, 13, 65
2022-09-17, 14, 68
2022-09-17, 15, 71
2022-09-17, 16, 71
2022-09-17, 17, 65
2022-09-17, 18, 62
2022-09-17, 19, 53
2022-09-17, 20, 51
2022-09-17, 21, 53
2022-09-17, 22, 53
2022-09-17, 23, 52
2022-09-18, 0, 51
2022-09-18, 1, 50
2022-09-18, 2, 51
2022-09-18, 3, 51
2022-09-18, 4, 50
2022-09-18, 5, 51
2022-09-18, 6, 52
2022-09-18, 7, 53
2022-09-18, 8, 54
2022-09-18, 9, 55
2022-09-18, 10, 57
2022-09-18, 11, 59
2022-09-18, 12, 59
2022-09-18, 13, 61
2022-09-18, 14, 62
2022-09-18, 15, 62
2022-09-18, 16, 62
2022-09-18, 17, 62
2022-09-18, 18, 61
2022-09-18, 19, 59
2022-09-18, 20, 57
2022-09-18, 21, 57
2022-09-18, 22, 56
2022-09-18, 23, 56
2022-09-19, 0, 56
2022-09-19, 1, 56
2022-09-19, 2, 57
2022-09-19, 3, 57
2022-09-19, 4, 56
2022-09-19, 5, 57
2022-09-19, 6, 57
2022-09-19, 7, 57
2022-09-19, 8, 57
2022-09-19, 9, 59
2022-09-19, 10, 61
2022-09-19, 11, 64
2022-09-19, 12, 64
2022-09-19, 13, 64
2022-09-19, 14, 64
2022-09-19, 15, 64
2022-09-19, 16, 64
2022-09-19, 17, 62
2022-09-19, 18, 61
2022-09-19, 19, 59
2022-09-19, 20, 59
2022-09-19, 21, 58
2022-09-19, 22, 58
2022-09-19, 23, 58
2022-09-20, 0, 58
2022-09-20, 1, 58
2022-09-20, 2, 58
2022-09-20, 3, 57
2022-09-20, 4, 57
2022-09-20, 5, 57
2022-09-20, 6, 57
2022-09-20, 7, 57
2022-09-20, 8, 57
2022-09-20, 9, 58
2022-09-20, 10, 59
2022-09-20, 11, 60
2022-09-20, 12, 57
2022-09-20, 13, 55
2022-09-20, 14, 55
2022-09-20, 15, 56
2022-09-20, 16, 56
2022-09-20, 17, 53
2022-09-20, 18, 51
2022-09-20, 19, 51
2022-09-20, 20, 50
2022-09-20, 21, 48
2022-09-20, 22, 48
2022-09-20, 23, 47
2022-09-21, 0, 46
2022-09-21, 1, 47
2022-09-21, 2, 46
2022-09-21, 3, 44
2022-09-21, 4, 42
2022-09-21, 5, 40
2022-09-21, 6, 40
2022-09-21, 7, 43
2022-09-21, 8, 46
2022-09-21, 9, 50
2022-09-21, 10, 53
2022-09-21, 11, 55
2022-09-21, 12, 56
2022-09-21, 13, 58
2022-09-21, 14, 59
2022-09-21, 15, 59
2022-09-21, 16, 59
2022-09-21, 17, 59
2022-09-21, 18, 57
2022-09-21, 19, 56
2022-09-21, 20, 55
2022-09-21, 21, 54
2022-09-21, 22, 54
2022-09-21, 23, 54
2022-09-22, 0, 54
2022-09-22, 1, 53
2022-09-22, 2, 53
2022-09-22, 3, 53
2022-09-22, 4, 54
2022-09-22, 5, 54
2022-09-22, 6, 54
2022-09-22, 7, 54
2022-09-22, 8, 54
2022-09-22, 9, 55
2022-09-22, 10, 57
2022-09-22, 11, 60
2022-09-22, 12, 64
2022-09-22, 13, 64
2022-09-22, 14, 64
2022-09-22, 15, 64
2022-09-22, 16, 62
2022-09-22, 17, 62
2022-09-22, 18, 60
2022-09-22, 19, 58
2022-09-22, 20, 57
2022-09-22, 21, 56
2022-09-22, 22, 56
2022-09-22, 23, 55
2022-09-23, 0, 56
2022-09-23, 1, 55
2022-09-23, 2, 55
2022-09-23, 3, 54
2022-09-23, 4, 54
2022-09-23, 5, 54
2022-09-23, 6, 53
2022-09-23, 7, 53
2022-09-23, 8, 54
2022-09-23, 9, 56
2022-09-23, 10, 59
2022-09-23, 11, 62
2022-09-23, 12, 65
2022-09-23, 13, 68
2022-09-23, 14, 70
2022-09-23, 15, 71
2022-09-23, 16, 71
2022-09-23, 17, 67
2022-09-23, 18, 57
2022-09-23, 19, 51
2022-09-23, 20, 48
2022-09-23, 21, 48
2022-09-23, 22, 47
2022-09-23, 23, 46
2022-09-24, 0, 45
2022-09-24, 1, 45
2022-09-24, 2, 47
2022-09-24, 3, 49
2022-09-24, 4, 50
2022-09-24, 5, 47
2022-09-24, 6, 46
2022-09-24, 7, 47
2022-09-24, 8, 47
2022-09-24, 9, 50
2022-09-24, 10, 57
2022-09-24, 11, 62
2022-09-24, 12, 64
2022-09-24, 13, 64
2022-09-24, 14, 65
2022-09-24, 15, 65
2022-09-24, 16, 65
2022-09-24, 17, 64
2022-09-24, 18, 63
2022-09-24, 19, 62
2022-09-24, 20, 62
2022-09-24, 21, 59
2022-09-24, 22, 57
2022-09-24, 23, 54
2022-09-25, 0, 53
2022-09-25, 1, 51
2022-09-25, 2, 50
2022-09-25, 3, 49
2022-09-25, 4, 48
2022-09-25, 5, 48
2022-09-25, 6, 47
2022-09-25, 7, 46
2022-09-25, 8, 47
2022-09-25, 9, 51
2022-09-25, 10, 64
2022-09-25, 11, 70
2022-09-25, 12, 74
2022-09-25, 13, 77
2022-09-25, 14, 80
2022-09-25, 15, 81
2022-09-25, 16, 76
2022-09-25, 17, 73
2022-09-25, 18, 67
2022-09-25, 19, 58
2022-09-25, 20, 54
2022-09-25, 21, 51
2022-09-25, 22, 51
2022-09-25, 23, 52
2022-09-26, 0, 51
2022-09-26, 1, 52
2022-09-26, 2, 51
2022-09-26, 3, 49
2022-09-26, 4, 50
2022-09-26, 5, 49
2022-09-26, 6, 51
2022-09-26, 7, 50
2022-09-26, 8, 54
2022-09-26, 9, 60
2022-09-26, 10, 67
2022-09-26, 11, 75
2022-09-26, 12, 71
2022-09-26, 13, 72
2022-09-26, 14, 73
2022-09-26, 15, 72
2022-09-26, 16, 72
2022-09-26, 17, 71
2022-09-26, 18, 67
2022-09-26, 19, 61
2022-09-26, 20, 59
2022-09-26, 21, 57
2022-09-26, 22, 57
2022-09-26, 23, 56
