location,date,total_cases,new_cases,new_cases_smoothed
Romania,2021-04-15,1020301,3852,3812.571
Romania,2021-04-16,1023565,3264,3572.857
Romania,2021-04-17,1027039,3474,3453.429
Romania,2021-04-18,1029304,2265,3305.286
Romania,2021-04-19,1031072,1768,3226
Romania,2021-04-20,1034003,2931,3090
Romania,2021-04-21,1037009,3006,2937.143
Romania,2021-04-22,1039998,2989,2813.857
Romania,2021-04-23,1042521,2523,2708
Romania,2021-04-24,1044722,2201,2526.143
Romania,2021-04-25,1046264,1542,2422.857
Romania,2021-04-26,1047520,1256,2349.714
Romania,2021-04-27,1049539,2019,2219.429
Romania,2021-04-28,1051779,2240,2110
Romania,2021-04-29,1053629,1850,1947.286
Romania,2021-04-30,1055265,1636,1820.571
Romania,2021-05-01,1056572,1307,1692.857
Romania,2021-05-02,1057655,1083,1627.286
Romania,2021-05-03,1058337,682,1545.286
Romania,2021-05-04,1059331,994,1398.857
Romania,2021-05-05,1060895,1564,1302.286
Romania,2021-05-06,1062527,1632,1271.143
Romania,2021-05-07,1063949,1422,1240.571
Romania,2021-05-08,1065254,1305,1240.286
Romania,2021-05-09,1066111,857,1208
Romania,2021-05-10,1066731,620,1199.143
Romania,2021-05-11,1067887,1156,1222.286
Romania,2021-05-12,1068817,930,1131.714
Romania,2021-05-13,1069770,953,1034.714
Romania,2021-05-14,1070605,835,950.857
Romania,2021-05-15,1071334,729,868.571
Romania,2021-05-16,1071899,565,826.857
Romania,2021-05-17,1072291,392,794.286
Romania,2021-05-18,1072972,681,726.429
Romania,2021-05-19,1073679,707,694.571
Romania,2021-05-20,1074297,618,646.714
Romania,2021-05-21,1074781,484,596.571
Romania,2021-05-22,1075236,455,557.429
Romania,2021-05-23,1075543,307,520.571
Romania,2021-05-24,1075773,230,497.429
Romania,2021-05-25,1076154,381,454.571
Romania,2021-05-26,1076533,379,407.714
Romania,2021-05-27,1076840,307,363.286
Romania,2021-05-28,1077161,321,340
Romania,2021-05-29,1077426,265,312.857
Romania,2021-05-30,1077584,158,291.571
Romania,2021-05-31,1077737,153,280.571
Romania,2021-06-01,1077978,241,260.571
Romania,2021-06-02,1078142,164,229.857
Romania,2021-06-03,1078338,196,214
Romania,2021-06-04,1078563,225,200.286
Romania,2021-06-05,1078742,179,188
Romania,2021-06-06,1078863,121,182.714
Romania,2021-06-07,1078952,89,173.571
Romania,2021-06-08,1079154,202,168
Romania,2021-06-09,1079294,140,164.571
Romania,2021-06-10,1079427,133,155.571
Romania,2021-06-11,1079530,103,138.143
Romania,2021-06-12,1079657,127,130.714
Romania,2021-06-13,1079726,69,123.286
Romania,2021-06-14,1079776,50,117.714
Romania,2021-06-15,1079879,103,103.571
Romania,2021-06-16,1079983,104,98.429
Romania,2021-06-17,1080070,87,91.857
Romania,2021-06-18,1080140,70,87.143
Romania,2021-06-19,1080203,63,78
Romania,2021-06-20,1080256,53,75.714
Romania,2021-06-21,1080282,26,72.286
Romania,2021-06-22,1080323,41,63.429
Romania,2021-06-23,1080389,66,58
Romania,2021-06-24,1080457,68,55.286
Romania,2021-06-25,1080522,65,54.571
Romania,2021-06-26,1080584,62,54.429
Romania,2021-06-27,1080630,46,53.429
Romania,2021-06-28,1080667,37,55
Romania,2021-06-29,1080740,73,59.571
Romania,2021-06-30,1080792,52,57.571
Romania,2021-07-01,1080823,31,52.286
Romania,2021-07-02,1080860,37,48.286
Romania,2021-07-03,1080918,58,47.714
Romania,2021-07-04,1080951,33,45.857
Romania,2021-07-05,1080979,28,44.571
Romania,2021-07-06,1081030,51,41.429
Romania,2021-07-07,1081090,60,42.571
Romania,2021-07-08,1081120,30,42.429
Romania,2021-07-09,1081174,54,44.857
Romania,2021-07-10,1081210,36,41.714
Romania,2021-07-11,1081236,26,40.714
Romania,2021-07-12,1081275,39,42.286
Romania,2021-07-13,1081326,51,42.286
Romania,2021-07-14,1081405,79,45
Romania,2021-07-15,1081467,62,49.571
Romania,2021-07-16,1081539,72,52.143
Romania,2021-07-17,1081588,49,54
Romania,2021-07-18,1081632,44,56.571
Romania,2021-07-19,1081678,46,57.571
Romania,2021-07-20,1081773,95,63.857
Romania,2021-07-21,1081875,102,67.143
Romania,2021-07-22,1081953,78,69.429
Romania,2021-07-23,1082057,104,74
Romania,2021-07-24,1082183,126,85
Romania,2021-07-25,1082292,109,94.286
Romania,2021-07-26,1082376,84,99.714
Romania,2021-07-27,1082551,175,111.143
Romania,2021-07-28,1082710,159,119.286
Romania,2021-07-29,1082880,170,132.429
Romania,2021-07-30,1083033,153,139.429
Romania,2021-07-31,1083189,156,143.714
Romania,2021-08-01,1083341,152,149.857
Romania,2021-08-02,1083478,137,157.429
Romania,2021-08-03,1083711,233,165.714
Romania,2021-08-04,1083982,271,181.714
Romania,2021-08-05,1084226,244,192.286
Romania,2021-08-06,1084456,230,203.286
Romania,2021-08-07,1084711,255,217.429
Romania,2021-08-08,1084919,208,225.429
Romania,2021-08-09,1085100,181,231.714
Romania,2021-08-10,1085412,312,243
Romania,2021-08-11,1085738,326,250.857
Romania,2021-08-12,1086109,371,269
Romania,2021-08-13,1086492,383,290.857
Romania,2021-08-14,1086900,408,312.714
Romania,2021-08-15,1087223,323,329.143
Romania,2021-08-16,1087509,286,344.143
Romania,2021-08-17,1088053,544,377.286
Romania,2021-08-18,1088594,541,408
Romania,2021-08-19,1089189,595,440
Romania,2021-08-20,1089817,628,475
Romania,2021-08-21,1090408,591,501.143
Romania,2021-08-22,1090925,517,528.857
Romania,2021-08-23,1091340,415,547.286
Romania,2021-08-24,1092122,782,581.286
Romania,2021-08-25,1092971,849,625.286
Romania,2021-08-26,1093924,953,676.429
Romania,2021-08-27,1094870,946,721.857
Romania,2021-08-28,1095885,1015,782.429
Romania,2021-08-29,1096753,868,832.571
Romania,2021-08-30,1097452,699,873.143
Romania,2021-08-31,1098765,1313,949
Romania,2021-09-01,1100208,1443,1033.857
Romania,2021-09-02,1101678,1470,1107.714
Romania,2021-09-03,1103198,1520,1189.714
Romania,2021-09-04,1104766,1568,1268.714
Romania,2021-09-05,1106008,1242,1322.143
Romania,2021-09-06,1107043,1035,1370.143
Romania,2021-09-07,1109076,2033,1473
Romania,2021-09-08,1111155,2079,1563.857
Romania,2021-09-09,1113381,2226,1671.857
Romania,2021-09-10,1115901,2520,1814.714
Romania,2021-09-11,1118549,2648,1969
Romania,2021-09-12,1120804,2255,2113.714
Romania,2021-09-13,1122653,1849,2230
Romania,2021-09-14,1126582,3929,2500.857
Romania,2021-09-15,1130586,4004,2775.857
Romania,2021-09-16,1135027,4441,3092.286
Romania,2021-09-17,1139505,4478,3372
Romania,2021-09-18,1144893,5388,3763.429
Romania,2021-09-19,1148710,3817,3986.571
Romania,2021-09-20,1152052,3342,4199.857
Romania,2021-09-21,1158841,6789,4608.429
Romania,2021-09-22,1165886,7045,5042.857
Romania,2021-09-23,1172981,7095,5422
Romania,2021-09-24,1180097,7116,5798.857
Romania,2021-09-25,1187773,7676,6125.714
Romania,2021-09-26,1194106,6333,6485.143
Romania,2021-09-27,1199761,5655,6815.571
Romania,2021-09-28,1210810,11049,7424.143
Romania,2021-09-29,1221636,10826,7964.286
Romania,2021-09-30,1233668,12032,8669.571
Romania,2021-10-01,1244555,10887,9208.286
Romania,2021-10-02,1257145,12590,9910.286
Romania,2021-10-03,1265827,8682,10245.857
Romania,2021-10-04,1274119,8292,10622.571
Romania,2021-10-05,1289156,15037,11192.286
Romania,2021-10-06,1303900,14744,11752
Romania,2021-10-07,1318367,14467,12099.857
Romania,2021-10-08,1332221,13854,12523.714
Romania,2021-10-09,1346240,14019,12727.857
Romania,2021-10-10,1356640,10400,12973.286
Romania,2021-10-11,1365788,9148,13095.571
Romania,2021-10-12,1382531,16743,13339.286
Romania,2021-10-13,1398264,15733,13480.571
Romania,2021-10-14,1414647,16383,13754.286
Romania,2021-10-15,1430475,15828,14036.286
Romania,2021-10-16,1445714,15239,14210.571
Romania,2021-10-17,1457260,11546,14374.286
Romania,2021-10-18,1467401,10141,14516.143
Romania,2021-10-19,1486264,18863,14819
Romania,2021-10-20,1503422,17158,15022.571
Romania,2021-10-21,1519532,16110,14983.571
Romania,2021-10-22,1534942,15410,14923.857
Romania,2021-10-23,1550203,15261,14927
Romania,2021-10-24,1561928,11725,14952.571
Romania,2021-10-25,1571115,9187,14816.286
Romania,2021-10-26,1587880,16765,14516.571
Romania,2021-10-27,1602830,14950,14201.143
Romania,2021-10-28,1616027,13197,13785
Romania,2021-10-29,1628501,12474,13365.571
Romania,2021-10-30,1640607,12106,12914.857
Romania,2021-10-31,1648031,7424,12300.429
Romania,2021-11-01,1655024,6993,11987
Romania,2021-11-02,1666097,11073,11173.857
Romania,2021-11-03,1676293,10196,10494.714
Romania,2021-11-04,1685264,8971,9891
Romania,2021-11-05,1693532,8268,9290.143
Romania,2021-11-06,1701589,8057,8711.714
Romania,2021-11-07,1706882,5293,8407.286
Romania,2021-11-08,1711137,4255,8016.143
Romania,2021-11-09,1718726,7589,7518.429
Romania,2021-11-10,1725017,6291,6960.571
Romania,2021-11-11,1730433,5416,6452.714
Romania,2021-11-12,1735277,4844,5963.571
Romania,2021-11-13,1739283,4006,5384.857
Romania,2021-11-14,1742304,3021,5060.286
Romania,2021-11-15,1744440,2136,4757.571
Romania,2021-11-16,1748568,4128,4263.143
Romania,2021-11-17,1752103,3535,3869.429
Romania,2021-11-18,1755179,3076,3535.143
Romania,2021-11-19,1758068,2889,3255.857
Romania,2021-11-20,1760765,2697,3068.857
Romania,2021-11-21,1762701,1936,2913.857
Romania,2021-11-22,1764251,1550,2830.143
Romania,2021-11-23,1766987,2736,2631.286
Romania,2021-11-24,1769783,2796,2525.714
Romania,2021-11-25,1771887,2104,2386.857
Romania,2021-11-26,1773845,1958,2253.857
Romania,2021-11-27,1775572,1727,2115.286
Romania,2021-11-28,1776949,1377,2035.429
Romania,2021-11-29,1778045,1096,1970.571
Romania,2021-11-30,1779667,1622,1811.429
Romania,2021-12-01,1780808,1141,1575
Romania,2021-12-02,1781957,1149,1438.571
Romania,2021-12-03,1783630,1673,1397.857
Romania,2021-12-04,1785120,1490,1364
Romania,2021-12-05,1786036,916,1298.143
Romania,2021-12-06,1786839,803,1256.286
Romania,2021-12-07,1788260,1421,1227.571
Romania,2021-12-08,1789539,1279,1247.286
Romania,2021-12-09,1790571,1032,1230.571
Romania,2021-12-10,1791502,931,1124.571
Romania,2021-12-11,1791502,0,911.714
Romania,2021-12-12,1793149,1647,1016.143
Romania,2021-12-13,1793643,494,972
Romania,2021-12-14,1794589,946,904.143
Romania,2021-12-15,1795418,829,839.857
Romania,2021-12-16,1796230,812,808.429
Romania,2021-12-17,1796973,743,781.571
Romania,2021-12-18,1797706,733,886.286
Romania,2021-12-19,1798205,499,722.286
Romania,2021-12-20,1798629,424,712.286
Romania,2021-12-21,1799455,826,695.143
Romania,2021-12-22,1800306,851,698.286
Romania,2021-12-23,1801081,775,693
Romania,2021-12-24,1801798,717,689.286
Romania,2021-12-25,1802396,598,670
Romania,2021-12-26,1802745,349,648.571
Romania,2021-12-27,1803311,566,668.857
Romania,2021-12-28,1804455,1144,714.286
Romania,2021-12-29,1805726,1271,774.286
Romania,2021-12-30,1807223,1497,877.429
Romania,2021-12-31,1808891,1668,1013.286
Romania,2022-01-01,1810342,1451,1135.143
Romania,2022-01-02,1811300,958,1222.143
Romania,2022-01-03,1813056,1756,1392.143
Romania,2022-01-04,1816956,3900,1785.857
Romania,2022-01-05,1821849,4893,2303.286
Romania,2022-01-06,1827867,6018,2949.143
Romania,2022-01-07,1833789,5922,3556.857
Romania,2022-01-08,1839825,6036,4211.857
Romania,2022-01-09,1844537,4712,4748.143
Romania,2022-01-10,1848641,4104,5083.571
Romania,2022-01-11,1857502,8861,5792.286
Romania,2022-01-12,1866102,8600,6321.857
Romania,2022-01-13,1875887,9785,6860
Romania,2022-01-14,1885771,9884,7426
Romania,2022-01-15,1895833,10062,8001.143
Romania,2022-01-16,1903428,7595,8413
Romania,2022-01-17,1911546,8118,8986.429
Romania,2022-01-18,1928306,16760,10114.857
Romania,2022-01-19,1944916,16610,11259.143
Romania,2022-01-20,1964021,19105,12590.571
Romania,2022-01-21,1983670,19649,13985.571
Romania,2022-01-22,2003041,19371,15315.429
Romania,2022-01-23,2017129,14088,16243
Romania,2022-01-24,2029211,12082,16809.286
Romania,2022-01-25,2048896,19685,17227.143
Romania,2022-01-26,2083151,34255,19747.857
Romania,2022-01-27,2114834,31683,21544.714
Romania,2022-01-28,2146558,31724,23269.714
Romania,2022-01-29,2176726,30168,24812.143
Romania,2022-01-30,2196394,19668,25609.286
Romania,2022-01-31,2216525,20131,26759.143
Romania,2022-02-01,2256543,40018,29663.857
Romania,2022-02-02,2292345,35802,29884.857
Romania,2022-02-03,2325016,32671,30026
Romania,2022-02-04,2356792,31776,30033.429
Romania,2022-02-05,2385713,28921,29855.286
Romania,2022-02-06,2401821,16108,29346.714
Romania,2022-02-07,2418779,16958,28893.429
Romania,2022-02-08,2455048,36269,28357.857
Romania,2022-02-09,2482394,27346,27149.857
Romania,2022-02-10,2508860,26466,26263.429
Romania,2022-02-11,2531597,22737,24972.143
Romania,2022-02-12,2550348,18751,23519.286
Romania,2022-02-13,2562315,11967,22927.714
Romania,2022-02-14,2574384,12069,22229.286
Romania,2022-02-15,2596269,21885,20174.429
Romania,2022-02-16,2613716,17447,18760.286
Romania,2022-02-17,2629090,15374,17175.714
Romania,2022-02-18,2643614,14524,16002.429
Romania,2022-02-19,2655933,12319,15083.571
Romania,2022-02-20,2663630,7697,14473.571
Romania,2022-02-21,2671314,7684,13847.143
Romania,2022-02-22,2686089,14775,12831.429
Romania,2022-02-23,2697566,11477,11978.571
Romania,2022-02-24,2708315,10749,11317.857
Romania,2022-02-25,2717289,8974,10525
Romania,2022-02-26,2724480,7191,9792.429
Romania,2022-02-27,2728727,4247,9299.571
Romania,2022-02-28,2733484,4757,8881.429
Romania,2022-03-01,2741945,8461,7979.429
Romania,2022-03-02,2748777,6832,7315.857
Romania,2022-03-03,2754730,5953,6630.714
Romania,2022-03-04,2760332,5602,6149
Romania,2022-03-05,2765169,4837,5812.714
Romania,2022-03-06,2768261,3092,5647.714
Romania,2022-03-07,2771449,3188,5423.571
Romania,2022-03-08,2776910,5461,4995
Romania,2022-03-09,2781086,4176,4615.571
Romania,2022-03-10,2784651,3565,4274.429
Romania,2022-03-11,2787625,2974,3899
Romania,2022-03-12,2790368,2743,3599.857
Romania,2022-03-13,2791994,1626,3390.429
Romania,2022-03-14,2794081,2087,3233.143
Romania,2022-03-15,2798935,4854,3146.429
Romania,2022-03-16,2802848,3913,3108.857
Romania,2022-03-17,2806881,4033,3175.714
Romania,2022-03-18,2810630,3749,3286.429
Romania,2022-03-19,2813798,3168,3347.143
Romania,2022-03-20,2816039,2241,3435
Romania,2022-03-21,2818275,2236,3456.286
Romania,2022-03-22,2823415,5140,3497.143
Romania,2022-03-23,2827936,4521,3584
Romania,2022-03-24,2832024,4088,3591.857
Romania,2022-03-25,2835749,3725,3588.429
Romania,2022-03-26,2838849,3100,3578.714
Romania,2022-03-27,2840788,1939,3535.571
Romania,2022-03-28,2842739,1951,3494.857
Romania,2022-03-29,2847015,4276,3371.429
Romania,2022-03-30,2850598,3583,3237.429
Romania,2022-03-31,2853570,2972,3078
Romania,2022-04-01,2856491,2921,2963.143
Romania,2022-04-02,2858665,2174,2830.857
Romania,2022-04-03,2860094,1429,2758
Romania,2022-04-04,2861426,1332,2669.571
Romania,2022-04-05,2864473,3047,2494
Romania,2022-04-06,2866793,2320,2313.571
Romania,2022-04-07,2868777,1984,2172.429
Romania,2022-04-08,2870486,1709,1999.286
Romania,2022-04-09,2871937,1451,1896
Romania,2022-04-10,2872849,912,1822.143
Romania,2022-04-11,2873875,1026,1778.429
Romania,2022-04-12,2875942,2067,1638.429
Romania,2022-04-13,2877544,1602,1535.857
Romania,2022-04-14,2879021,1477,1463.429
Romania,2022-04-15,2880276,1255,1398.571
Romania,2022-04-16,2881322,1046,1340.714
Romania,2022-04-17,2881904,582,1293.571
Romania,2022-04-18,2882590,686,1245
Romania,2022-04-19,2884114,1524,1167.429
Romania,2022-04-20,2885221,1107,1096.714
Romania,2022-04-21,2886284,1063,1037.571
Romania,2022-04-22,2887258,974,997.429
Romania,2022-04-23,2887824,566,928.857
Romania,2022-04-24,2888318,494,916.286
Romania,2022-04-25,2888639,321,864.143
Romania,2022-04-26,2889363,724,749.857
Romania,2022-04-27,2890827,1464,800.857
Romania,2022-04-28,2891973,1146,812.714
Romania,2022-04-29,2892989,1016,818.714
Romania,2022-04-30,2893876,887,864.571
Romania,2022-05-01,2894368,492,864.286
Romania,2022-05-02,2894896,528,893.857
Romania,2022-05-03,2896012,1116,949.857
Romania,2022-05-04,2896012,0,740.714
Romania,2022-05-05,2897528,1516,793.571
Romania,2022-05-06,2898258,730,752.714
Romania,2022-05-07,2898258,0,626
Romania,2022-05-08,2899178,920,687.143
Romania,2022-05-09,2899563,385,666.714
Romania,2022-05-10,2900375,812,623.286
Romania,2022-05-11,2901080,705,724
Romania,2022-05-12,2901682,602,593.429
Romania,2022-05-13,2902270,588,573.143
Romania,2022-05-14,2902790,520,647.429
Romania,2022-05-15,2903072,282,556.286
Romania,2022-05-16,2903394,322,547.286
Romania,2022-05-17,2904075,681,528.571
Romania,2022-05-18,2904588,513,501.143
Romania,2022-05-19,2905055,467,481.857
Romania,2022-05-20,2905539,484,467
Romania,2022-05-21,2905859,320,438.429
Romania,2022-05-22,2906051,192,425.571
Romania,2022-05-23,2906285,234,413
Romania,2022-05-24,2906776,491,385.857
Romania,2022-05-25,2907210,434,374.571
Romania,2022-05-26,2907591,381,362.286
Romania,2022-05-27,2908018,427,354.143
Romania,2022-05-28,2908313,295,350.571
Romania,2022-05-29,2908516,203,352.143
Romania,2022-05-30,2908704,188,345.571
Romania,2022-05-31,2909195,491,345.571
Romania,2022-06-01,2909495,300,326.429
Romania,2022-06-02,2909677,182,298
Romania,2022-06-03,2910081,404,294.714
Romania,2022-06-04,2910392,311,297
Romania,2022-06-05,2910553,161,291
Romania,2022-06-06,2910766,213,294.571
Romania,2022-06-07,2911170,404,282.143
Romania,2022-06-08,2911536,366,291.571
Romania,2022-06-09,2911877,341,314.286
Romania,2022-06-10,2912266,389,312.143
Romania,2022-06-11,2912537,271,306.429
Romania,2022-06-12,2912705,168,307.429
Romania,2022-06-13,2912878,173,301.714
Romania,2022-06-14,2912878,0,244
Romania,2022-06-15,2912878,0,191.714
Romania,2022-06-16,2912878,0,143
Romania,2022-06-17,2912878,0,87.429
Romania,2022-06-18,2912878,0,48.714
Romania,2022-06-19,2912878,0,24.714
Romania,2022-06-20,2915487,2609,372.714
Romania,2022-06-21,2915487,0,372.714
Romania,2022-06-22,2915487,0,372.714
Romania,2022-06-23,2915487,0,372.714
Romania,2022-06-24,2915487,0,372.714
Romania,2022-06-25,2915487,0,372.714
Romania,2022-06-26,2915487,0,372.714
Romania,2022-06-27,2919461,3974,567.714
Romania,2022-06-28,2919461,0,567.714
Romania,2022-06-29,2919461,0,567.714
Romania,2022-06-30,2919461,0,567.714
Romania,2022-07-01,2919461,0,567.714
Romania,2022-07-02,2919461,0,567.714
Romania,2022-07-03,2919461,0,567.714
Romania,2022-07-04,2927187,7726,1103.714
Romania,2022-07-05,2927187,0,1103.714
Romania,2022-07-06,2927187,0,1103.714
Romania,2022-07-07,2927187,0,1103.714
Romania,2022-07-08,2927187,0,1103.714
Romania,2022-07-09,2927187,0,1103.714
Romania,2022-07-10,2927187,0,1103.714
Romania,2022-07-11,2942130,14943,2134.714
Romania,2022-07-12,2946174,4044,2712.429
Romania,2022-07-13,2949951,3777,3252
Romania,2022-07-14,2953944,3993,3822.429
Romania,2022-07-15,2958051,4107,4409.143
Romania,2022-07-16,2961769,3718,4940.286
Romania,2022-07-17,2963934,2165,5249.571
Romania,2022-07-18,2967222,3288,3584.571
Romania,2022-07-19,2974880,7658,4100.857
Romania,2022-07-20,2981659,6779,4529.714
Romania,2022-07-21,2988788,7129,4977.714
Romania,2022-07-22,2996178,7390,5446.714
Romania,2022-07-23,3002662,6484,5841.857
Romania,2022-07-24,3006756,4094,6117.429
Romania,2022-07-25,3011711,4955,6355.571
Romania,2022-07-26,3024064,12353,7026.286
Romania,2022-07-27,3033866,9802,7458.143
Romania,2022-07-28,3043205,9339,7773.857
Romania,2022-07-29,3052036,8831,7979.714
Romania,2022-07-30,3059568,7532,8129.429
Romania,2022-07-31,3063647,4079,8127.286
Romania,2022-08-01,3068849,5202,8162.571
Romania,2022-08-02,3080545,11696,8068.714
Romania,2022-08-03,3089651,9106,7969.286
Romania,2022-08-04,3098268,8617,7866.143
Romania,2022-08-05,3106033,7765,7713.857
Romania,2022-08-06,3112474,6441,7558
Romania,2022-08-07,3115992,3518,7477.857
Romania,2022-08-08,3120681,4689,7404.571
Romania,2022-08-09,3130545,9864,7142.857
Romania,2022-08-10,3137858,7313,6886.714
Romania,2022-08-11,3144327,6469,6579.857
Romania,2022-08-12,3150037,5710,6286.286
Romania,2022-08-13,3154721,4684,6035.286
Romania,2022-08-14,3157372,2651,5911.429
Romania,2022-08-15,3159626,2254,5563.571
Romania,2022-08-16,3163226,3600,4668.714
Romania,2022-08-17,3170726,7500,4695.429
Romania,2022-08-18,3176211,5485,4554.857
Romania,2022-08-19,3181065,4854,4432.571
Romania,2022-08-20,3184930,3865,4315.571
Romania,2022-08-21,3186995,2065,4231.857
Romania,2022-08-22,3189594,2599,4281.143
Romania,2022-08-23,3195253,5659,4575.286
Romania,2022-08-24,3199216,3963,4070
Romania,2022-08-25,3202866,3650,3807.857
Romania,2022-08-26,3206185,3319,3588.571
Romania,2022-08-27,3208903,2718,3424.714
Romania,2022-08-28,3210306,1403,3330.143
Romania,2022-08-29,3212211,1905,3231
Romania,2022-08-30,3216257,4046,3000.571
Romania,2022-08-31,3219354,3097,2876.857
Romania,2022-09-01,3221984,2630,2731.143
Romania,2022-09-02,3224382,2398,2599.571
Romania,2022-09-03,3226207,1825,2472
Romania,2022-09-04,3227188,981,2411.714
Romania,2022-09-05,3228364,1176,2307.571
Romania,2022-09-06,3231240,2876,2140.429
